id,agent_display,date_display,title_display,full size,medium web,screen presentation
null,anon,19th.c.,portrait-of-john-reid-chandos-professor-of-medicine1841-49,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=OWxb0dk7UsU=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=AfEko5K4IOA=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=3HXmMuoZKi4=
null,anon,1803,portrait-of-william-henry-fox-talbot-at-the-age-of-three,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=yCQ5BEYecMs=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=ariK8mzymyM=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=30ECKZw68EI=
null,anon,-,john-white-architect,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=tLZlngW4fY4=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=vZvAXWnu0wk=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=dn2qUYaK15o=
null,anon,-,james-wyatt-architect,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=EXNKQZilbFQ=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=1su1QjiwCSI=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=HS6f75-sVXY=
null,anon,-,dante-alighieri-drawn-from-a-cast-of-torrigianis-bust-in-florence-itself-cast-from-the-death-mask-taken-in-ravenna-in-1321-print-by-rj-lane,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=obAZpjPNRTU=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=GOQJoB-4t40=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=XxqAqYWgJmc=
null,anon,1770,mian-brij-raj-dev-of-jammu-with-courtier-and-attendant,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=4j0qs2YzSDU=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=vbe12jWbyNE=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=oKuOAwzGb7E=
null,anon,-,charles-barry-architect,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=ycru5yBHnZU=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=OvJ9nC28CLw=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=tGJN1zlRWVE=
null,anon,-,george-dance-architect,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=VTkUwwoEZUs=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=pgtj0bIyYLw=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=RqdLePe0DKQ=
null,anon,1800,scene-from-the-ramayana-on-a-scroll,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=QYBN0d3hTDk=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=xQmzSzOZTrw=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=djy8IUHfG-8=
null,anon,-,henry-holland-architect,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=ybx7rbbvdzQ=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=EL_B58rVPrk=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=0ROXR56KzmY=
null,anon,-,john-buonarotti-papworth-architect,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=MWixP_Tj8tE=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=2DYvKhBfGAg=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=rIrh0ZPqOms=
null,anon,-,augustus-welby-northmore-pugin-architect,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=deh74JO6cLU=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=bLAt1nBfsAo=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=E_Acl-uIt9o=
null,anon,-,sir-john-soane-architect,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=zK3_znV0plE=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=bH3bM3nPMsw=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=ZMExATZI6to=
null,anon,-,george-wightwick-architect,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=kghME_ZfSwM=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=f4sKCTKoBN4=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=Fwc5iDmbxYI=
null,anon,-,bejamin-dean-wyatt-architect,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=q2uknRVW-t0=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=USAGmOR2LUY=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=C6MO2joJzHA=
null,anon,-,portrait-of-frederick-sharp-owner-of-hill-of-tarvit-house,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=Tf3ibNdJ0G4=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=1kQGeKVGzxI=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=LhAflLlFGWo=
null,anon,17th century,louis-mendez-de-haro-marquis-del-carpio,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=KwWlbfZ1aWg=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=09iPBlWy8UE=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=KMIof0Jm6TE=
null,anon,1360,virgin-and-child,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=xcsAQ5udUsQ=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=b6UWH2062E8=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=OCHTLAz9ZS8=
null,anon,1360,virgin-and-child-between-ss-catherine-and-margaret,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=u3bmEp38-zM=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=ctcqPbErdko=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=kdn5PLBFHLE=
null,anon,1350-60,death-of-the-virgin,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=WpMM0Cmiyb4=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=2CuFY_iExKY=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=O4d3FeMJ_q0=
null,anon,1400,virgin-and-child,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=EuzznaxQIMY=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=pXPwX2cDFVE=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=z5iy4eJA-DI=
null,anon,1370,the-crucifixion-from-emmaus-monastery,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=SyOX7QNbtX8=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=YDolfZI2CNE=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=LQuN0qf53rI=
null,anon,early 15th.c.,madonna-from-st-vitus,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=y88yMXUSyZM=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=1IyNnklsuF0=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=Y_9QlTYVfg4=
null,anon,1395,jeren-epitaph-fragment-with-ss-bartholomew-and-thomas,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=CTCgs4Af0v8=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=DS-_mndQNE4=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=l5QeBZM4mEs=
null,anon,1345,death-of-the-virgin-from-kosatky,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=UumgsdFxS1c=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=_41hytRXIlg=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=SEYyjn9P7zc=
null,anon,1371-75,virgin-and-child-with-saints-and-donor-jan-ocko-von-vlasim,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=brqI6EA6R-w=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=iuQebA0k2rs=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=SSK09cVqDwE=
null,anon,-,page-from-a-sketch-book-with-ptolemy-and-boethius,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=Z591OeARbE8=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=2Wl5dejYDE4=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=vFpHBIO5Cio=
null,anon,mid-1820s,a-picture-closet-in-the-stockholm-palace,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=GZmGkuqftwQ=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=OOJXSRpusvQ=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=rCTS1DSnlt0=
null,anon,1680,the-palais-royal,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=d7PVB4iTqd0=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=6g_6n67qTGo=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=em0g364Ihv0=
null,anon,-,portrait-of-rubens-and-his-son-albert-before-a-statue-of-hecate-triformis,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=MGh3exS5Kyo=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=0Zo8iglJVdI=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=2aRTSnKW3VI=
null,anon,1798,an-antique-shop-in-naples-with-a-group-of-antiquaries,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=8GyG2TrOcg8=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=7XYBxrZZ2oY=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=FPlnPLANHUg=
null,anon,1737,portrait-of-francis-brodie,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=W_UbjOCTHOo=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=_mc8-AUuNo8=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=HsmVMbqXeto=
null,anon,1616,portrait-of-james-i-from-his-workes,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=7BtlCaq-Adc=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=4TizrrR9810=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=wcvnNObTY0U=
null,anon,1649,execution-of-charles-i,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=uir2NlPeHsE=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=EyghK6JSq9E=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=WMBdOvR8eeQ=
null,anon,1630,henrietta-maria-on-horseback,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=DOEdtpS_218=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=h3SPjCDFyNQ=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=27cl9cMMU8c=
null,anon,1480-90,the-relics-vestments-and-insignia-of-the-holy-roman-empire,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=9Mfxy3_pKso=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=J52PcIMQUzA=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=3IbIjGasKqE=
null,anon,late 16th-early 17th.c.,portrait-of-bernard-palissy,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=i7aKb81f6wk=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=iByo_2RKbmY=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=_yxOJ93nnIs=
null,anon,1784,le-vrai-portrait-du-juif-errant-tel-quon-la-vu-paffer-a -avignon-le-22-avril-1784-the-wandering-jew-printed-by-huet-perdoux-5-rue-royale-orleans,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=psHVsXrgjKI=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=MHyPXfjv1Mc=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=Wojw7w3alFo=
null,anon,16th century,portrait-of-catherine-demedici,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=yDWgY_grrXU=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=GQV8cpT3-G8=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=8J_TIIZi4_k=
null,anon,-,catherine-demedici-queen-of-france,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=SrV32CwG3Fw=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=xW3tGD-Qq-c=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=TAZoF7K3kOM=
null,anon,1804-10,portrait-of-a-woman,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=PpyKi1GsNhM=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=m1RBBRorbEc=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=EGsVTb9qWgA=
null,anon,-,composition-in-yellow-green-and-mauve,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=LA8T99SBq_k=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=XtXdkDTK83E=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=MLtbTeAIjjg=
null,anon,1745,catherine-spens-of-lathallan,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=l0TfviBe9ZY=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=-e1hAQ03Wd8=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=nLymyoXohtg=
null,anon,1800,portrait-of-robert-owen-founder-of-the-school-at-new-lanark,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=0bxZSAMWuTI=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=41ckX6apqSA=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=DF_NrZt1Vos=
null,anon,1519,charles-v,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=r8vBfWu1P5c=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=VR-PulRAmbU=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=UCb4bkZ4mdQ=
null,anon,-,the-dream-of-gregory-ix,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=KORvHqCSASs=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=glhtW-uo-SU=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=0KUAHYW-8LE=
null,anon,-,st-francis-preaching-before-honorius-iii,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=e0hW4y72qsA=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=ldpnla5gYZ8=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=CxOHu7R2t5I=
null,anon,early 14th.c.,the-apotheosis-of-st-francis,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=M1hb5l50G5g=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=XXb0ns6aZ0E=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=YRxtV9UOfqE=
null,anon,-,the-flight-into-egypt,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=ZcvQ7_Piv-A=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=rpH2mJzmsuw=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=ogB4fYvwDao=
null,anon,early 14th.c.,allegory-of-poverty,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=cijFumVNdoc=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=V30zKI9JhJM=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=q0cxtg4bPrU=
null,anon,early 14th.c.,allegory-of-chastity,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=9w0-iXpGKQw=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=_JDTpAgBXn4=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=NzZEREFGmJg=
null,anon,early 14th.c.,allegory-of-chastity-detail-of-young-man-humility-and-fortitude,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=vTw_8BgTzAA=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=VHDndNyt6BY=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=_vj0Ecmi_b4=
null,anon,-,death-of-the-knight-of-celano,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=WhVEtFoQRG8=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=6GS_Xy6ETMM=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=pWWQb21fh-o=
null,anon,-,exorcism-of-the-demons-from-arezzo,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=ZYRWX-J6HX8=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=1T_qhdqs34A=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=uO1zqZWMyCE=
null,anon,-,the-vision-of-the-thrones-in-heaven,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=pLzPt05ckII=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=uPK5XZp5fSk=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=A4xnxS83OBI=
null,anon,-,institution-of-the-crib-at-greccio,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=PRO56NyfZdk=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=jL2D6URxUI4=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=BVspbVw2P9A=
null,anon,-,the-ecstasy-of-st-francis,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=iwl_szJ00ug=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=uW93Z__xcdM=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=0wILKWv0UtU=
null,anon,-,the-trial-by-fire,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=meRpyW1Ka88=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=Rz2ZWRqXe30=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=EuNa3-c8hwM=
null,anon,-,the-canonisation-of-st-francis,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=Ulb7RVTwYgM=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=XSmw_offoYU=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=57CexcIIbqM=
null,anon,-,the-apparition-at-arles,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=FhLrK8NcBhE=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=IUTeB7W55rw=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=cr-tFZAwQNc=
null,anon,19th century,the-three-graces,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=omdMEPQmCE4=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=oQaZD-AeWhY=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=yoiO11HBcp4=
null,anon,-,st-francis-preaching-before-honorius-iii-detail,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=EP8NytJmU-U=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=mgy_v2-SHgY=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=jXxNiNCxzaI=
null,anon,-,the-funeral-of-st-francis,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=GRYFsMjcDh4=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=2tV7EzZDmyY=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=ZiNMimpSWUA=
null,anon,-,the-death-of-st-francis,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=-ILPQM3IbCU=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=fXh8pYAtP-I=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=X-BPY5lsPFk=
null,anon,-,the-vision-of-friar-augustine-and-bishop-guido-of-assisi,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=LrYynj2yl7A=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=0C1etgiTn54=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=ma7HslEk5Yg=
null,anon,-,liberation-of-the-heretic-pietro-d(tm)alife,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=0Vv9QLz-FNA=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=lSrG7BM5iHI=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=_ouTTpPC-r4=
null,anon,early 14th.c.,allegory-of-obediance,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=BJRCqwOsQJk=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=QGy0UtGtKtM=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=p_KwBCrIqoA=
null,anon,early 19th c.,the-wandering-jew-print-from-a-normandy-workshop-possibly-rouen,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=tB8qK77KHO0=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=XjtDlnHcF1Y=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=l5qJJ2pU7og=
null,anon,1549,great-hall-of-chaC/teau-de-binche,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=yZEmGTryjnk=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=L31xP3clKc8=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=sgA13Pa176A=
null,anon,1866,varnishing-day-at-the-salon,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=hrbCWNYCdNk=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=OnnVXW9tvug=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=Bnniv7hK-TM=
null,anon,1500,christ-carrying-the-cross,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=doxETxoO3Xk=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=qIW17x4vONo=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=gThRvaArStw=
null,anon,1425-50,the-deesis-from-crete,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=95H6IEPSxXI=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=69p9_pJKHaY=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=Hg_-ny0_x2s=
null,anon,late 15th century,miracles-of-christ-triptych-closed-position-right-wing-with-rest-on-the-flight-into-egypt,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=8jd6SZLLqBQ=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=bNZulMCy8Uc=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=PRFQKAdwxDg=
null,anon,1940,dessin-collectif-marseille-w-lam-a-breton,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=Fja4YoLoJSE=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=AQkMOzUCG-U=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=o0z35JqJbkQ=
null,anon,1395,the-epitaph-of-jan-of-jeren-panel-with-ss-bartholomew-and-thomas,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=qh0bnE3G-zg=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=GJVFymJwr0Y=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=IFUVy6TI9iE=
null,anon,1745,thomas-spens-15th-laird--of-lathallan,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=elFR6vw3XJQ=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=1pZKQN-5MoE=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=8QV2IndL56c=
null,anon,1755,the-golfers,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=bfkSIGwxk9g=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=Es329y-FAJw=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=VY_cQCgSDxA=
null,anon,1260s,the-deposition-detail,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=JvqupJETCjQ=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=3qqsA3Gec3A=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=JU1idWQA5jk=
null,anon,-,the-resurrection,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=Rb8g1BQ_BD8=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=0XHvifazN6o=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=ik8SMoBpEmU=
null,anon,-,the-massacre-of-the-innocents,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=Q7xz4Ev9HvE=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=bXmueidDv1c=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=-muM3c49qMw=
null,anon,1400,the-old-testament-trinity,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=xn1if5Txy1s=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=L1kEeVYa2A8=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=Fb-dkpjHAWA=
null,anon,late 1750s,allegory-on-the-foundation-of-the-academy-of-arts,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=O7yXdsHMc30=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=0ePSMV9K5C4=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=E00MXLFLIUk=
null,anon,mid 15th century,the-virgin-of-yaroslavl,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=37TJGDUiN1M=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=Kk6I4vJ7NwM=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=B4hRJeDSg3Q=
null,anon,1665,the-yarmouth-collection,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=rAn0rQVt_x0=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=a9yfPbUHM18=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=bV885Z4uVsM=
null,anon,1665,the-yarmouth-collection-detail-of-lute,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=YDO0_S2uuro=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=ljcuxvvvMtM=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=KAWeKgsTSGY=
null,anon,1534-42,cardinal-gasparo-contarini,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=1xEhLvfIF1A=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=nRqw0cQngc0=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=XxSIbdtTB4U=
